dataset,protected_attr,stage,seed,epoch,encoder_dim,train_pred_loss,train_adv_loss,acc_tr_P,auc_tr_P,pr_auc_tr_P,brier_tr_P,logloss_tr_P,tpr_gap_tr_P,fpr_gap_tr_P,avg_odds_tr_P,dp_tr_P,tn_s0.0_tr_P,fp_s0.0_tr_P,fn_s0.0_tr_P,tp_s0.0_tr_P,tn_s1.0_tr_P,fp_s1.0_tr_P,fn_s1.0_tr_P,tp_s1.0_tr_P,acc_tr_Ptilde,auc_tr_Ptilde,pr_auc_tr_Ptilde,brier_tr_Ptilde,logloss_tr_Ptilde,tpr_gap_tr_Ptilde,fpr_gap_tr_Ptilde,avg_odds_tr_Ptilde,dp_tr_Ptilde,tn_s0.0_tr_Ptilde,fp_s0.0_tr_Ptilde,fn_s0.0_tr_Ptilde,tp_s0.0_tr_Ptilde,tn_s1.0_tr_Ptilde,fp_s1.0_tr_Ptilde,fn_s1.0_tr_Ptilde,tp_s1.0_tr_Ptilde,mi_tr,I_pred_S_tr,cdp_tr,acc_te_P,auc_te_P,pr_auc_te_P,brier_te_P,logloss_te_P,tpr_gap_te_P,fpr_gap_te_P,avg_odds_te_P,dp_te_P,tn_s0.0_te_P,fp_s0.0_te_P,fn_s0.0_te_P,tp_s0.0_te_P,tn_s1.0_te_P,fp_s1.0_te_P,fn_s1.0_te_P,tp_s1.0_te_P,acc_te_Ptilde,auc_te_Ptilde,pr_auc_te_Ptilde,brier_te_Ptilde,logloss_te_Ptilde,tpr_gap_te_Ptilde,fpr_gap_te_Ptilde,avg_odds_te_Ptilde,dp_te_Ptilde,tn_s0.0_te_Ptilde,fp_s0.0_te_Ptilde,fn_s0.0_te_Ptilde,tp_s0.0_te_Ptilde,tn_s1.0_te_Ptilde,fp_s1.0_te_Ptilde,fn_s1.0_te_Ptilde,tp_s1.0_te_Ptilde,mi_te,I_pred_S_te,cdp_te,ess
compas,race,full_debias,3,30,16,0.5321343123912812,0.6272011935710907,0.7338333671194,0.806067117264243,0.7942574383315859,0.17685999095169846,0.5202461867697976,0.14558282208588957,0.07043437118221557,0.14558282208588957,0.1485990953405647,1260,393,464,1136,856,172,284,368,0.7338333671194,0.806067117264243,0.7942574383315859,0.17685999095169846,0.5202461867697976,0.14558282208588957,0.07043437118221557,0.14558282208588957,0.1485990953405647,1260.0,393.0,464.0,1136.0,856.0,172.0,284.0,368.0,0.051053643226623535,0.16249942258346914,0.18039435,0.6677471636952999,0.7008822850838927,0.6339033731794925,0.22593463971404565,0.8231698132484886,0.248578811369509,0.08571428571428569,0.248578811369509,0.17727857727857727,305,122,136,251,200,50,102,68,0.6677471636952999,0.7008822850838927,0.6339033731794925,0.22593463971404565,0.8231698132484886,0.248578811369509,0.08571428571428569,0.248578811369509,0.17727857727857727,305.0,122.0,136.0,251.0,200.0,50.0,102.0,68.0,0.03399854898452759,0.17745982765458257,0.18089178,4933.0
compas,race,full_debias,3,50,16,0.4925317525863647,0.627517831325531,0.754105007095074,0.8304476173692513,0.8289628801310956,0.1642515277085218,0.4845641109261777,0.14320168711656434,0.07368632906565353,0.14320168711656434,0.15368798764510416,1290,363,431,1169,878,150,269,383,0.754105007095074,0.8304476173692513,0.8289628801310956,0.1642515277085218,0.4845641109261777,0.14320168711656434,0.07368632906565353,0.14320168711656434,0.15368798764510416,1290.0,363.0,431.0,1169.0,878.0,150.0,269.0,383.0,0.03608506917953491,0.15599344040695526,0.26242203,0.660453808752026,0.6850849534194845,0.6133133804758997,0.238453319597029,1.0267153761377437,0.22977656178750572,0.07205620608899296,0.22977656178750572,0.16045981045981045,304,123,141,246,196,54,101,69,0.660453808752026,0.6850849534194845,0.6133133804758997,0.238453319597029,1.0267153761377437,0.22977656178750572,0.07205620608899296,0.22977656178750572,0.16045981045981045,304.0,123.0,141.0,246.0,196.0,54.0,101.0,69.0,0.03861808776855469,0.15115650318195356,0.20329565,4933.0
compas,race,full_debias,3,100,16,0.45238148272037504,0.6291735768318176,0.7731603486722076,0.8598120415820029,0.8614701738868489,0.1497733195226587,0.44228340407490735,0.12143404907975464,0.032291835855572104,0.12143404907975464,0.12382635808704051,1434,219,510,1090,925,103,287,365,0.7731603486722076,0.8598120415820029,0.8614701738868489,0.1497733195226587,0.44228340407490735,0.12143404907975464,0.032291835855572104,0.12143404907975464,0.12382635808704051,1434.0,219.0,510.0,1090.0,925.0,103.0,287.0,365.0,0.03587043285369873,0.138867229034406,0.3325163,0.6304700162074555,0.6465356984690618,0.6001338186363235,0.25931845676130405,1.2899494890981855,0.1984344125246998,0.04824355971896954,0.1984344125246998,0.1283783783783784,321,106,185,202,200,50,115,55,0.6304700162074555,0.6465356984690618,0.6001338186363235,0.25931845676130405,1.2899494890981855,0.1984344125246998,0.04824355971896954,0.1984344125246998,0.1283783783783784,321.0,106.0,185.0,202.0,200.0,50.0,115.0,55.0,0.03416085243225098,0.13124910163410794,0.25633076,4933.0
compas,race,full_debias,4,15,16,0.5505643844604492,0.6448880195617676,0.7259274275288871,0.7880059792661419,0.7648714023528838,0.18591283879914938,0.545830091692677,0.15447735176823718,0.07842461390455574,0.15447735176823718,0.15624313820209923,1189,453,423,1188,821,202,274,383,0.7259274275288871,0.7880059792661419,0.7648714023528838,0.18591283879914938,0.545830091692677,0.15447735176823718,0.07842461390455574,0.15447735176823718,0.15624313820209923,1189.0,453.0,423.0,1188.0,821.0,202.0,274.0,383.0,0.08751964569091797,0.17201571039543856,0.1742954,0.6580226904376013,0.6925993497158007,0.6244001838489251,0.22672598815612574,0.6987574247335414,0.1797388781431335,0.10811173784582329,0.1797388781431335,0.1587516087516087,279,159,117,259,190,65,81,84,0.6580226904376013,0.6925993497158007,0.6244001838489251,0.22672598815612574,0.6987574247335414,0.1797388781431335,0.10811173784582329,0.1797388781431335,0.1587516087516087,279.0,159.0,117.0,259.0,190.0,65.0,81.0,84.0,0.02679121494293213,0.14864975817184142,0.23398021,4933.0
compas,race,full_debias,4,30,16,0.5308431416749955,0.6267312288284301,0.7370768295155078,0.8061258524673158,0.7926835025648615,0.178056917330073,0.5245423939469014,0.14812547298963463,0.07233447992160813,0.14812547298963463,0.15256009105148366,1199,443,394,1217,821,202,258,399,0.7370768295155078,0.8061258524673158,0.7926835025648615,0.178056917330073,0.5245423939469014,0.14812547298963463,0.07233447992160813,0.14812547298963463,0.15256009105148366,1199.0,443.0,394.0,1217.0,821.0,202.0,258.0,399.0,0.07712095975875854,0.17361155776168735,0.21148863,0.6491085899513777,0.6815407841285844,0.6209152923275583,0.2375874307829163,0.8268639587548591,0.20323984526112188,0.11232876712328765,0.20323984526112188,0.16980811980811977,272,166,115,261,187,68,84,81,0.6491085899513777,0.6815407841285844,0.6209152923275583,0.2375874307829163,0.8268639587548591,0.20323984526112188,0.11232876712328765,0.20323984526112188,0.16980811980811977,272.0,166.0,115.0,261.0,187.0,68.0,84.0,81.0,0.021349728107452393,0.14829752707666663,0.2419692,4933.0
compas,race,full_debias,4,50,16,0.49958729147911074,0.6290092408657074,0.7429556051084533,0.8267208175744762,0.8216675375318356,0.1681452787452491,0.495904546173738,0.13366155625281662,0.08077077402447723,0.13366155625281662,0.15110740269055667,1328,314,535,1076,910,113,306,351,0.7429556051084533,0.8267208175744762,0.8216675375318356,0.1681452787452491,0.495904546173738,0.13366155625281662,0.08077077402447723,0.13366155625281662,0.15110740269055667,1328.0,314.0,535.0,1076.0,910.0,113.0,306.0,351.0,0.08085912466049194,0.15684549871809694,0.28653067,0.6564019448946515,0.6667000077351278,0.6091830761793886,0.24281350288678738,1.0575657308993398,0.1737266279819471,0.060918614020950834,0.1737266279819471,0.126986076986077,322,116,158,218,203,52,98,67,0.6564019448946515,0.6667000077351278,0.6091830761793886,0.24281350288678738,1.0575657308993398,0.1737266279819471,0.060918614020950834,0.1737266279819471,0.126986076986077,322.0,116.0,158.0,218.0,203.0,52.0,98.0,67.0,0.01820552349090576,0.12001132640305873,0.18417242,4933.0
compas,race,full_debias,4,100,16,0.44065714478492735,0.6289219677448272,0.7841070342590716,0.8667987763516218,0.8705130386381615,0.14562568461593825,0.43372043070764055,0.1248862699080806,0.030796551424424598,0.1248862699080806,0.12724115468505265,1455,187,505,1106,938,85,288,369,0.7841070342590716,0.8667987763516218,0.8705130386381615,0.14562568461593825,0.43372043070764055,0.1248862699080806,0.030796551424424598,0.1248862699080806,0.12724115468505265,1455.0,187.0,505.0,1106.0,938.0,85.0,288.0,369.0,0.03987276554107666,0.1418232215928442,0.3234506,0.6223662884927067,0.6393963399508686,0.5917169787105301,0.26296963014900465,1.2772802757595882,0.15083816892327528,0.05009401020682247,0.15083816892327528,0.10632970632970629,313,125,178,198,195,60,103,62,0.6223662884927067,0.6393963399508686,0.5917169787105301,0.26296963014900465,1.2772802757595882,0.15083816892327528,0.05009401020682247,0.15083816892327528,0.10632970632970629,313.0,125.0,178.0,198.0,195.0,60.0,103.0,62.0,0.02374434471130371,0.10057584600565962,0.2926788,4933.0
compas,race,ours,0,15,16,0.5587895274162292,0.6378703534603118,0.711129130346645,0.7816954161408426,0.7538889158192121,0.18910177905161382,0.5539526852677018,0.1698418348396682,0.05854017590936195,0.1698418348396682,0.1420888044735263,1343,334,590,986,880,144,357,299,0.7076660266232322,0.7774209369695982,0.7430499740815524,0.19058720948164398,0.5580623378308737,0.09426653841367688,0.004662741913506491,0.09426653841367688,0.05409039358374712,1504.1977610588074,311.0593723654747,636.4038457870483,906.6166359782219,755.7468223571777,161.44507056474686,333.1752001643181,324.3552856147289,0.06792151927947998,0.16470421069296456,0.15789288,0.673419773095624,0.7219531561190117,0.6887302377729652,0.21584875075179,0.6370076927809525,0.13560812593439447,0.10931791094351417,0.13560812593439447,0.15548145548145548,305,98,177,234,220,34,94,72,0.6670665861870394,0.7126211970896712,0.6853654684963142,0.21879050831770777,0.6419325408084448,0.05990833496091408,0.0412221559459543,0.05990833496091408,0.06720531950610792,346.85447812080383,93.45172667503357,195.02268010377884,221.6227606534958,178.14544624090195,36.75182297825813,85.61360415816307,76.53748488426208,0.05782651901245117,0.194177746479792,0.23907712,4683.498766608634
compas,race,ours,0,30,16,0.5466447979211807,0.6390005946159363,0.7222785323332658,0.7967161538471746,0.7762616847818191,0.1819704044718014,0.5351025172214618,0.1577318311254179,0.06807228775342875,0.1577318311254179,0.14514129814237403,1309,368,525,1051,869,155,322,334,0.7182997447048932,0.7909734388463494,0.7646152261222802,0.18417635943526117,0.5413146196411515,0.08542032778126818,0.0007997445046327434,0.08542032778126818,0.05300825194273484,1468.3986580967903,345.2197688817978,568.4755206108093,972.3839289546013,741.4602007567883,175.22237771749496,300.70968571305275,361.1298363804817,0.08081269264221191,0.16109598841228223,0.2419388,0.6758508914100486,0.7176362279042652,0.6832912631497723,0.219498123645508,0.6791523401962353,0.1480080907571894,0.13618334928977552,0.1480080907571894,0.1768222768222768,291,112,162,249,218,36,90,76,0.6671554794082839,0.7072721276032494,0.6782714653582607,0.22270885455221912,0.6801630440719627,0.07758965446061877,0.05408241917417336,0.07758965446061877,0.08323169968192012,334.7937245965004,107.41292035579681,181.0697301030159,236.18394654989243,174.30465811491013,40.573159873485565,81.67432743310928,77.98753103613853,0.05626058578491211,0.19887923900652904,0.29112267,4679.651009509521
compas,race,ours,0,50,16,0.5228507667779922,0.638208681344986,0.7346442327184269,0.813461163328596,0.7992567387157252,0.17350730922140659,0.5109150042705313,0.14358672774545012,0.06404491372242099,0.14358672774545012,0.1398213004845344,1283,394,456,1120,849,175,284,372,0.7309439817973987,0.8079389420559561,0.7895267485778077,0.17575538326143567,0.5175828398528121,0.08167091523528991,0.0028221941405485174,0.08167091523528991,0.051633741480677287,1429.9129391908646,377.13612192869186,489.7474166750908,1051.475441634655,724.3469691872597,194.32125076651573,266.0485498905182,400.0113161802292,0.07577544450759888,0.15570596727947467,0.22838014,0.6758508914100486,0.7064317350279221,0.6663176288967649,0.22785943314883578,0.7869222540404716,0.17477208102482927,0.1442234422930384,0.17477208102482927,0.19302094302094297,283,120,151,260,215,39,90,76,0.6685578102713507,0.6978745484381198,0.6604988320991648,0.2300755642769289,0.7737202224907629,0.09176343991761537,0.06962117631320563,0.09176343991761537,0.0981092047896453,324.6491414308548,118.41200810670853,168.92608791589737,248.0518982410431,172.01331022381783,42.37026944756508,79.29129561781883,80.28598588705063,0.061080873012542725,0.19393606331457328,0.30314067,4688.441558215205
compas,race,ours,0,100,16,0.4889130681753159,0.6416548728942871,0.7484289479018853,0.8359573117085269,0.8276145357273379,0.16276980516053555,0.48039291532091527,0.11720007428500678,0.06045020870602266,0.11720007428500678,0.12863913164405016,1366,311,512,1064,896,128,290,366,0.7451358732088132,0.8306533034812431,0.8193504820354289,0.1650902408459067,0.4872500298452122,0.05747592765002396,0.014492012585204161,0.05747592765002396,0.053788379514698115,1502.1382920145988,299.0533950328827,546.8509567379951,1001.7279924154282,781.9001806676388,139.65076279640198,271.6896190047264,389.9887860715389,0.06866955757141113,0.14445717633831806,0.27779746,0.6620745542949756,0.690757315564419,0.6579880542143777,0.24111117482396735,0.9500863591785796,0.1741857942719784,0.13806881459916764,0.1741857942719784,0.18566163566163568,295,108,176,235,221,33,100,66,0.6554500205701715,0.6845562738148001,0.6547303499980577,0.24228101655507592,0.9194903370008918,0.09632170951350655,0.06331578175578703,0.09632170951350655,0.09419330062871978,335.651457965374,103.98957693576813,193.28257083892822,224.7097510099411,176.6845632493496,37.01672524213791,90.88580110669136,71.77955222129822,0.06038069725036621,0.18396660152498426,0.27930623,4699.2098148741115
compas,race,ours,1,15,16,0.558562183380127,0.6497657060623169,0.7149807419420231,0.7870007868472275,0.7618373967407182,0.18639909052809867,0.5471862415180923,0.1481571993707137,0.10179247405955202,0.1481571993707137,0.16182937361849137,1175,486,444,1148,827,195,281,377,0.7103653012339368,0.7813118912234832,0.7513684441579981,0.18860064186402603,0.5532575941604555,0.06447021644723316,0.012191358070391178,0.06447021644723316,0.050848450224487196,1328.2128863334656,463.5787764787674,483.7781295776367,1063.5614070296288,690.4739268124104,225.9208528995514,255.49020874500275,421.98380759358406,0.09701913595199585,0.18162102455063767,0.16776165,0.6507293354943274,0.6929623004041608,0.6275371393669829,0.22723300749127415,0.6754749027664225,0.16478851497375735,0.0719719570405728,0.16478851497375735,0.1383233883233883,271,148,130,265,184,72,81,83,0.6502381780125507,0.6913182187594346,0.6235537637930133,0.22589530357670048,0.6652609615320282,0.10963348432530706,0.009637905050262907,0.10963348432530706,0.07038175181918188,309.57489025592804,145.6626622080803,143.92823642492294,255.8244664669037,155.80039778351784,70.1062259376049,71.90896329283714,81.19415628910065,0.04415237903594971,0.15469313260962433,0.17266226,4648.967287129967
compas,race,ours,1,30,16,0.5388844251632691,0.6386484444141388,0.7263328603284006,0.8003980618710398,0.7810453174872635,0.1801236331484853,0.5300461745396534,0.1656859525591483,0.10247640411842535,0.1656859525591483,0.1711985639629353,1247,414,479,1113,872,150,307,351,0.7234220591231065,0.7949584019794368,0.7708403917808304,0.18220124540437263,0.5360088495677878,0.0714611641921934,0.023732307997224783,0.0714611641921934,0.06064173620501384,1409.6068900823593,387.97207152843475,524.302226960659,1024.0234859585762,736.6441208720207,175.1547687649727,276.929918050766,398.36652848124504,0.08528810739517212,0.17672127895070236,0.2004078,0.6564019448946515,0.6902073809050553,0.6357336701105457,0.22995897630544337,0.7157387307427178,0.14924359370175982,0.10323127983293556,0.14924359370175982,0.14985959985959985,289,130,153,242,203,53,88,76,0.6574219425044149,0.6906234373183885,0.6315274951835677,0.22749412874036273,0.696515273554074,0.08887586881663007,0.05507600341995278,0.08887586881663007,0.08852433057545689,328.1634665131569,128.20395302772522,166.94227266311646,233.4854992032051,174.7470380961895,50.979610711336136,76.61548709869385,74.86267429590225,0.039795100688934326,0.13954027815682013,0.17738569,4671.057544077273
compas,race,ours,1,50,16,0.5179186820983886,0.6450865626335144,0.739306709912832,0.8182846730442705,0.8049573736927905,0.17282842787824942,0.5093623046056069,0.15083395701913827,0.06801245565647271,0.15083395701913827,0.14724814456984758,1340,321,522,1070,894,128,315,343,0.7345986213655942,0.8118303612820263,0.7950249103254869,0.17548047035254455,0.5169793623857744,0.07331080060654793,0.006009387033382635,0.07331080060654793,0.05406648799166641,1488.7604286670685,304.15337312221527,564.2788967490196,993.9446402192116,763.1530896127224,149.30840212106705,291.48433232307434,377.9168504178524,0.0807950496673584,0.15844092034590343,0.23017156,0.6507293354943274,0.686951566951567,0.6343213318755154,0.23490055173094446,0.8105900981217552,0.11840074096943504,0.055713007159904515,0.11840074096943504,0.10816660816660817,304,115,170,225,200,56,90,74,0.6504063729292857,0.685382825503428,0.6282061573199478,0.2330611081392392,0.7831146586805099,0.07663180697170963,0.01299998641493369,0.07663180697170963,0.05885536434630745,342.2713642716408,112.39007556438446,184.63556081056595,216.1139732003212,174.4613262116909,53.3529996573925,81.01990175247192,69.75480419397354,0.044489145278930664,0.1293934433355448,0.24349302,4679.3759270902065
compas,race,ours,1,100,16,0.4904928088188171,0.6406699538230896,0.7557267382931279,0.8390913985174142,0.8314040092896093,0.16156032638929918,0.4777873292367125,0.13123558522093748,0.09020748823887717,0.13123558522093748,0.15614524321871381,1243,418,379,1213,857,165,243,415,0.7510517242167486,0.833890639450559,0.8240666311508436,0.16403793815890408,0.48499543437792303,0.05131081669231241,0.021026047911939044,0.05131081669231241,0.054231346503765154,1377.9034437537193,405.00332576036453,417.7957364320755,1139.64625197649,725.722395926714,188.43873643875122,216.82403886318207,461.66604295372963,0.07021868228912354,0.15544916432367303,0.29457107,0.6442463533225283,0.6804823428079242,0.6210720815612015,0.24258869316062315,0.9464169497372782,0.09079962951528242,0.07089051312649164,0.09079962951528242,0.10507780507780512,278,141,152,243,188,68,78,86,0.6437211502173484,0.6775592315469152,0.6172777679644723,0.24052691634707396,0.8877175940836558,0.0470242652477999,0.016357452510251724,0.0470242652477999,0.04709776200099958,316.7093090415001,139.84251874685287,165.29498690366745,236.3049321770668,159.37596639990807,65.07954347133636,69.43105247616768,81.96169349551201,0.05113905668258667,0.12068997986144057,0.22258839,4692.664880729478
compas,race,ours,2,15,16,0.5532677710056305,0.6384638845920563,0.7166024731400771,0.7887957322369852,0.7677442099052196,0.1855440261287849,0.5442556081560392,0.1760509368842812,0.08167635617390642,0.1760509368842812,0.16419275979681758,1225,419,487,1122,845,177,315,343,0.7125916823823866,0.7831046324400696,0.75670452343377,0.18772203781524996,0.5504228539872129,0.07639664184350814,0.007853262309368086,0.07639664184350814,0.044536716670459,1395.2980265021324,392.849585711956,534.8085165023804,1027.0947301387787,697.9920577704906,205.61561769247055,284.5115100443363,394.82995265722275,0.08120787143707275,0.18297918287411663,0.18094176,0.6507293354943274,0.6854310197726255,0.6039822411326835,0.22992796980766964,0.707290299688628,0.14182475158084917,0.05938216743119268,0.14182475158084917,0.1143734643734644,296,140,140,238,189,67,84,80,0.6548917781969561,0.6865957451083667,0.6047930968654878,0.22693450419139402,0.6872143882537937,0.08753527769619174,0.01963473822652595,0.08753527769619174,0.0637454335909568,331.99789357185364,135.76399528980255,153.29436045885086,229.01175928115845,169.8740230500698,63.023754835128784,73.78143456578255,77.25277733802795,0.03790879249572754,0.1471916980711422,0.14287499,4668.769242588287
compas,race,ours,2,30,16,0.5405412435531616,0.6363790929317474,0.7253192783296168,0.8015477623265543,0.7877925270653259,0.17968263453087252,0.5285991395406674,0.16347539769646802,0.09476671380481003,0.16347539769646802,0.1681890708942661,1226,418,473,1136,859,163,301,357,0.7203069152353047,0.7943909946854782,0.7762991805677872,0.18253963176119628,0.5365297658945213,0.07792394218288079,0.014882100573362561,0.07792394218288079,0.05900104445698784,1392.7740652561188,396.45087718963623,520.3198762536049,1047.5621927976608,714.1358338296413,186.0672830939293,276.88795018196106,398.80191987752914,0.0897943377494812,0.17987442255742792,0.19537315,0.6555915721231766,0.6836766525179703,0.5968682324076828,0.232386785087405,0.7604622983536798,0.16460188411407928,0.044008027522935755,0.16460188411407928,0.11552591552591551,301,135,136,242,188,68,86,78,0.6569595009408631,0.6848981830204017,0.5984694166175186,0.22916651105019112,0.7270121753255978,0.12247418828425388,0.007116653047833377,0.12247418828425388,0.06201413715666387,338.2085139155388,130.9379078745842,149.2812159061432,234.51397663354874,164.14864039421082,65.82060769200325,77.27224498987198,73.81689441204071,0.0390663743019104,0.138849213271105,0.19160974,4681.1935656891255
compas,race,ours,2,50,16,0.516366896033287,0.640429162979126,0.7427528887086965,0.8215499232108424,0.811653108163605,0.17038255460467533,0.5034736273931038,0.1463405879919375,0.08828640945429267,0.1463405879919375,0.16081126579128424,1264,380,459,1150,876,146,284,374,0.7374703955098888,0.8155288941841913,0.8015817359192406,0.17291815775070493,0.5106696549772748,0.06026905817182926,0.011779832996137773,0.06026905817182926,0.05181444750038294,1424.0107451081276,360.5506815314293,503.6133363246918,1061.1891722083092,735.3551348149776,172.78107333183289,258.11344903707504,417.38641250133514,0.09190285205841064,0.17367191997179765,0.29103696,0.6458670988654781,0.672467898811936,0.5897431399080963,0.24059979441678217,0.8798213526706556,0.1413730803974706,0.027272075688073383,0.1413730803974706,0.09426114426114429,310,126,154,224,189,67,90,74,0.6477748551866708,0.6741873944807317,0.5908570567449724,0.23676347505247508,0.8254561846615484,0.09451993959495192,0.022625980778289756,0.09451993959495192,0.0408540882375415,344.4177671074867,124.09514331817627,165.25116258859634,218.73450416326523,164.90932580828667,66.54114317893982,78.75837802886963,71.29257130622864,0.04137760400772095,0.11830731590172493,0.23418656,4683.177790694055
compas,race,ours,2,100,16,0.48598224222660064,0.6419985353946686,0.7614027974863167,0.8439366678899543,0.8375007667931689,0.15945986340961324,0.47196500655581997,0.11663023909959369,0.07932063936463496,0.11663023909959369,0.14714036859748508,1290,354,431,1178,883,139,253,405,0.7570426735032105,0.838335145940461,0.8284728298252774,0.16215229991298466,0.47981379978530875,0.04459998218313377,0.02403183233012743,0.04459998218313377,0.05476049509444342,1439.0570117235184,343.2676975131035,470.7482096552849,1099.58422768116,755.4267770648003,153.15363609790802,231.33894485235214,440.4234810471535,0.06663483381271362,0.16023205273480237,0.3080543,0.6320907617504052,0.6534391463856835,0.5755164274219174,0.2542537384412462,1.1025120529092134,0.1562137049941928,0.05156966743119268,0.1562137049941928,0.11268866268866273,296,140,153,225,187,69,92,72,0.6379361228049861,0.6608118849146903,0.580746581390067,0.24720778305206267,1.005597003466057,0.11229003049498443,0.022763058064141528,0.11229003049498443,0.07329751558844055,329.3502085804939,139.05790436267853,163.13806176185608,220.37344604730606,167.57033517956734,63.27788120508194,81.31297820806503,69.91918763518333,0.04523664712905884,0.10675531374873928,0.33291492,4711.051793075307
compas,race,ours,3,15,16,0.5586925089359284,0.6350308537483216,0.7166024731400771,0.7844187403894123,0.7622440928662821,0.1871985830886804,0.5485613515705763,0.1513726993865031,0.07825060437219442,0.1513726993865031,0.15186311536603575,1231,422,494,1106,846,182,300,352,0.7109888970567689,0.7768806590695654,0.7497236423654288,0.18997435061286752,0.5559526714306902,0.06825643527256087,0.0025937838548113767,0.06825643527256087,0.04864931253148247,1376.8579072356224,400.06879460811615,538.5854654312134,1021.6356388926506,718.4535120725632,211.87274959683418,275.16476479172707,390.3611798584461,0.0806463360786438,0.17365364937893332,0.17446333,0.6709886547811994,0.712831718771961,0.6502675358571046,0.21762542210459296,0.6560135481010696,0.2368141054871561,0.07468852459016392,0.2368141054871561,0.16645021645021646,308,119,136,251,199,51,100,70,0.6739508154889119,0.71415955576025,0.6500664841704636,0.2154464909708008,0.6445355463857704,0.16178831847595027,0.025357067584265508,0.16178831847595027,0.0906580264024609,355.6334844827652,115.30770081281662,149.59588623046875,234.53972625732422,168.06215852499008,47.260850697755814,90.18025621771812,73.41993761062622,0.07149845361709595,0.1991513923705475,0.1447807,4658.190463794118
compas,race,ours,3,30,16,0.5400228381156922,0.6439058184623718,0.7208595175349686,0.802259900106201,0.7883630949282765,0.18114307221585935,0.5316506488894108,0.14320935582822092,0.09739219577186625,0.14320935582822092,0.16146707068932709,1127,526,377,1223,801,227,247,405,0.7145713605853656,0.7936332256480396,0.7762955856784692,0.1847098783676249,0.541314418681085,0.07223831154783644,0.007082881322199641,0.07223831154783644,0.056401220126845786,1270.1601076722145,508.4442691206932,417.0153297185898,1149.0589601397514,665.46200761199,257.23258382081985,225.32730054855347,440.29945880174637,0.07283908128738403,0.15906996350375702,0.18111491,0.660453808752026,0.6963250055026797,0.6297760125623326,0.22819275172526599,0.7274283084705471,0.2974008207934336,0.0802622950819672,0.2974008207934336,0.19477009477009483,280,147,108,279,184,66,98,72,0.6623321810796352,0.6980476137164354,0.6266872545157625,0.22565817809231173,0.7044144861385031,0.2221602668432015,0.010877725371022495,0.2221602668432015,0.1111673822800116,324.6330686211586,146.04995322227478,121.13327121734619,267.2898228764534,151.40793657302856,64.70878955721855,84.79007348418236,73.98708128929138,0.06874418258666992,0.18985021510847938,0.16912577,4699.626279799829
compas,race,ours,3,50,16,0.5183886706829071,0.641023850440979,0.7453882019055341,0.8215299360078124,0.8116088068116225,0.17036867333237246,0.5030257042588265,0.13303297546012272,0.07348330237911968,0.13303297546012272,0.14766314610689035,1263,390,435,1165,861,167,264,388,0.7397697636625946,0.8140695768369949,0.8010973727208495,0.17359284111377124,0.5120718843010261,0.060972970028210116,0.004932613025877497,0.060972970028210116,0.05192262191379832,1403.9679696559906,373.6206964254379,476.4721376299858,1087.8727313876152,733.7487378716469,189.49758929014206,244.1253318786621,423.6948034465313,0.07265549898147583,0.15356365885604287,0.30003694,0.6572123176661264,0.6898543845086968,0.6285213954324884,0.23171191254293264,0.8094916485316489,0.26622587019303845,0.08376580796252928,0.26622587019303845,0.18226863226863227,299,128,136,251,196,54,105,65,0.6600512352978004,0.6908576297995684,0.6271306973633548,0.22905698786254403,0.7734412051649332,0.18204680131389434,0.03378551313478764,0.18204680131389434,0.10592599964669847,341.8084763288498,126.57820677757263,150.21438270807266,238.56935733556747,164.43954664468765,50.92441362142563,91.77977174520493,69.68584251403809,0.07304340600967407,0.1649227788763477,0.19216222,4695.121172615687
compas,race,ours,3,100,16,0.4888887345790863,0.6413107991218567,0.7581593350902088,0.8415065426529561,0.8340828007947565,0.16147723549081583,0.47721408105918783,0.11842407975460123,0.05252682894677993,0.11842407975460123,0.1313470715676372,1370,283,505,1095,906,122,283,369,0.7535154579771601,0.8359557825300795,0.8258710867292285,0.16404448687270085,0.4845533035468363,0.05911677321047526,0.008113009146396205,0.05911677321047526,0.055422597304894905,1501.4560149908066,274.5632442831993,539.2977998256683,1030.9222728610039,789.0166802108288,135.41190350055695,266.63529378175735,395.6967726647854,0.06490880250930786,0.1358898686194605,0.2921082,0.6499189627228525,0.6734179464264405,0.6098821333873643,0.24426166201299235,0.9685733435992978,0.2011855905152759,0.05458548009367681,0.2011855905152759,0.13620568620568618,320,107,168,219,201,49,108,62,0.6533789553011436,0.6757412584756106,0.6081394495815708,0.24018670331427322,0.8998536077893559,0.12823725427288446,0.016099385391264126,0.12823725427288446,0.07239050375378608,363.6289536356926,104.79386472702026,182.1615406870842,206.3371017575264,171.67152005434036,44.9806826710701,95.7942795753479,64.63205257058144,0.07090890407562256,0.14431601996535864,0.22497869,4706.629851668846
